SKU_CD,BRAND_NM,CAT_NM,WK_START_DT,WK_NUM,YR_NUM,CHNL_CD,REG_NM,PLNT_CD,ACTV_SELL_QTY_WK,HIST_AVG_QTY_4WK,UNCNSTND_FCST_QTY_WK,ADJSTD_DMND_QTY_WK,ADJSTD_DMND_QTY_WK4_FCST,ADJSTD_DMND_QTY_WK8_FCST,ADJSTD_DMND_QTY_WK13_FCST,BIAS_PCT,MAPE_PCT,PRMO_FLG,NEW_ITM_FLG,PREV_YR_ACTV_QTY_WK,YOY_DELTA_PCT
RF01033,RefreshCo,Salty Snacks,2026-01-16,3,2026,ECOMM,NORTHEAST,PLNT_LAX,10468,9776,9961,9612,10082,9183,9548,-0.0055,0.2314,N,N,11653,-0.0962
RF01033,RefreshCo,Salty Snacks,2026-01-23,4,2026,GROCERY,MIDWEST,PLNT_LAX,10317,9580,10998,10886,11015,10049,13712,0.0113,0.1625,Y,N,10096,-0.0824
RF01033,RefreshCo,Salty Snacks,2026-01-30,5,2026,MASS_MERCH,SOUTHEAST,PLNT_LAX,10451,11196,9883,10314,10925,10244,7955,0.0114,0.0612,Y,N,11833,-0.0563
RF01033,RefreshCo,Salty Snacks,2026-02-06,6,2026,ECOMM,WEST,PLNT_LAX,12225,12291,11188,10883,10927,9330,13247,0.0873,0.2206,Y,N,11940,0.1069
RF01033,RefreshCo,Salty Snacks,2026-02-13,7,2026,GROCERY,WEST,PLNT_LAX,10877,11110,11416,11187,11094,13020,12659,0.0255,0.0395,N,N,11988,0.1007
RF01033,RefreshCo,Salty Snacks,2026-02-20,8,2026,CONV_STORE,WEST,PLNT_LAX,11703,11442,11324,11472,11536,10644,12527,0.017,0.1134,N,N,11717,0.1873
RF01033,RefreshCo,Salty Snacks,2026-02-27,9,2026,ECOMM,SOUTHWEST,PLNT_LAX,11121,11805,10515,9996,10085,8875,11525,-0.0077,0.1076,N,N,11952,-0.0073
RF01033,RefreshCo,Salty Snacks,2026-03-06,10,2026,CONV_STORE,MIDWEST,PLNT_LAX,11560,10474,11073,10859,11719,10851,12085,-0.0271,0.157,N,N,10135,0.0037
RF01033,RefreshCo,Salty Snacks,2026-03-13,11,2026,ECOMM,SOUTHWEST,PLNT_LAX,11135,10220,11865,11658,12239,13053,13561,0.0498,0.1031,N,N,10260,0.3168
RF01033,RefreshCo,Salty Snacks,2026-03-20,12,2026,DRUG_STORE,WEST,PLNT_LAX,11781,11368,12797,12732,12506,12458,14692,0.077,0.0101,N,N,14019,0.219
RF01033,RefreshCo,Salty Snacks,2026-03-27,13,2026,CONV_STORE,MIDWEST,PLNT_LAX,11467,12029,10918,11154,9884,10958,10626,0.0042,0.0281,N,N,11192,-0.0302
RF01033,RefreshCo,Salty Snacks,2026-04-03,14,2026,ECOMM,SOUTHWEST,PLNT_LAX,11406,10476,12326,12870,14511,15183,14981,0.0511,0.0028,N,N,13627,0.2338
RF01033,RefreshCo,Salty Snacks,2026-04-10,15,2026,DRUG_STORE,MIDWEST,PLNT_LAX,11233,10036,11072,11113,10100,9679,12751,0.0056,0.0732,N,N,9662,0.225
RF01033,RefreshCo,Salty Snacks,2026-04-17,16,2026,CLUB,MIDWEST,PLNT_LAX,11250,10137,10814,10892,11161,12314,12149,0.0709,0.1853,N,N,12325,0.1989
RF01033,RefreshCo,Salty Snacks,2026-04-24,17,2026,CONV_STORE,SOUTHWEST,PLNT_LAX,11865,12641,12895,12527,11765,11996,10716,-0.0001,0.1657,N,N,10157,0.0234
RF01033,RefreshCo,Salty Snacks,2026-05-01,18,2026,GROCERY,WEST,PLNT_LAX,10856,11653,11936,12331,12048,12762,15755,-0.0458,0.238,N,N,9912,-0.021
RF01033,RefreshCo,Salty Snacks,2026-05-08,19,2026,GROCERY,WEST,PLNT_LAX,11069,9941,10217,10276,9465,10431,12344,0.0458,0.0597,N,N,9178,-0.0204
RF01034,NatureNosh,Salty Snacks,2025-11-14,46,2025,MASS_MERCH,WEST,PLNT_ATL,7750,8669,7269,7145,6918,7291,7981,0.0559,0.1473,Y,N,6219,-0.0755
RF01034,NatureNosh,Salty Snacks,2025-11-21,47,2025,MASS_MERCH,WEST,PLNT_ATL,9320,8705,9383,9156,9663,8644,9088,0.0062,0.0679,N,N,10737,-0.1373
RF01034,NatureNosh,Salty Snacks,2025-11-28,48,2025,GROCERY,WEST,PLNT_ATL,9730,10367,9258,8963,9290,10226,10425,-0.0141,0.0245,N,N,8679,-0.0344
RF01034,NatureNosh,Salty Snacks,2025-12-05,49,2025,MASS_MERCH,MIDWEST,PLNT_ATL,9846,9667,9528,9943,8820,11469,12433,0.0857,0.2244,Y,N,11240,0.2439
RF01034,NatureNosh,Salty Snacks,2025-12-12,50,2025,ECOMM,NORTHEAST,PLNT_ATL,9979,9831,9476,9732,8799,8627,12009,0.0446,0.1151,N,N,9935,-0.0204
RF01034,NatureNosh,Salty Snacks,2025-12-19,51,2025,ECOMM,MIDWEST,PLNT_ATL,9313,8903,8826,9254,9293,9377,11574,-0.0615,0.1784,N,N,7823,0.0519
RF01034,NatureNosh,Salty Snacks,2025-12-26,52,2025,MASS_MERCH,NORTHEAST,PLNT_ATL,9999,8955,11363,11535,12101,13009,14006,0.073,0.2741,N,N,8180,0.0708
RF01034,NatureNosh,Salty Snacks,2026-01-02,1,2026,DRUG_STORE,NORTHEAST,PLNT_ATL,10765,9497,11084,10685,9572,12019,12919,-0.0209,0.0893,N,N,9354,-0.0581
RF01034,NatureNosh,Salty Snacks,2026-01-09,2,2026,GROCERY,SOUTHEAST,PLNT_ATL,12223,12932,13476,13046,11582,11709,12575,-0.0608,0.0395,N,Y,9904,0.2047
RF01034,NatureNosh,Salty Snacks,2026-01-16,3,2026,ECOMM,SOUTHWEST,PLNT_ATL,11588,12241,10847,10746,11586,11762,9026,0.0361,0.1649,Y,N,9577,0.1054
RF01034,NatureNosh,Salty Snacks,2026-01-23,4,2026,ECOMM,NORTHEAST,PLNT_ATL,11733,11493,13194,13115,12603,13094,16112,0.0025,0.1808,N,N,12748,0.1665
RF01034,NatureNosh,Salty Snacks,2026-01-30,5,2026,MASS_MERCH,SOUTHEAST,PLNT_ATL,10146,11003,9629,9358,8783,7965,7488,0.0385,0.0169,Y,N,8866,0.1823
RF01034,NatureNosh,Salty Snacks,2026-02-06,6,2026,ECOMM,MIDWEST,PLNT_ATL,10997,12247,11734,11757,12669,10229,11447,-0.0401,0.0782,N,Y,12782,-0.094
RF01034,NatureNosh,Salty Snacks,2026-02-13,7,2026,GROCERY,SOUTHEAST,PLNT_ATL,11252,10436,10639,10259,9459,9669,10804,0.0366,0.0652,N,N,11599,0.0512
RF01034,NatureNosh,Salty Snacks,2026-02-20,8,2026,CONV_STORE,WEST,PLNT_ATL,11064,11386,11467,11028,12353,10456,13487,0.0365,0.1164,N,N,11786,0.2575
RF01034,NatureNosh,Salty Snacks,2026-02-27,9,2026,CLUB,NORTHEAST,PLNT_ATL,11259,11310,10310,10171,11501,8828,8852,-0.0437,0.0919,N,N,12940,0.0554
RF01034,NatureNosh,Salty Snacks,2026-03-06,10,2026,ECOMM,SOUTHEAST,PLNT_ATL,11349,12668,10449,10832,10651,12756,13856,0.1002,0.159,Y,Y,12408,0.2561
RF01034,NatureNosh,Salty Snacks,2026-03-13,11,2026,ECOMM,MIDWEST,PLNT_ATL,11090,10163,12365,12395,12646,13431,15847,0.1061,0.1376,N,N,12682,0.1011
RF01034,NatureNosh,Salty Snacks,2026-03-20,12,2026,DRUG_STORE,SOUTHEAST,PLNT_ATL,11829,12442,12245,12802,12192,15163,16039,0.2028,0.0828,N,N,11677,0.2871
RF01034,NatureNosh,Salty Snacks,2026-03-27,13,2026,CONV_STORE,SOUTHEAST,PLNT_ATL,12572,11064,12104,12171,13631,12815,15316,0.1624,0.1775,Y,N,13902,0.0848
RF01034,NatureNosh,Salty Snacks,2026-04-03,14,2026,DRUG_STORE,WEST,PLNT_ATL,12110,11361,13279,13472,12532,15318,10607,-0.164,0.167,N,N,13270,0.018
RF01034,NatureNosh,Salty Snacks,2026-04-10,15,2026,GROCERY,NORTHEAST,PLNT_ATL,11862,11700,12669,12999,13198,13248,15065,0.0043,0.0845,N,N,12057,-0.0106
RF01034,NatureNosh,Salty Snacks,2026-04-17,16,2026,CONV_STORE,NORTHEAST,PLNT_ATL,11184,12204,12174,12441,12182,14414,10074,-0.0095,0.0422,N,N,12501,0.0732
RF01034,NatureNosh,Salty Snacks,2026-04-24,17,2026,ECOMM,MIDWEST,PLNT_ATL,11417,10329,13122,13257,12497,15152,13417,-0.037,0.1009,Y,N,12649,-0.0819
RF01034,NatureNosh,Salty Snacks,2026-05-01,18,2026,CLUB,MIDWEST,PLNT_ATL,11872,13025,12585,12369,14046,10533,9939,-0.0887,0.1354,N,N,12658,-0.044
RF01034,NatureNosh,Salty Snacks,2026-05-08,19,2026,DRUG_STORE,WEST,PLNT_ATL,12094,12699,12579,13003,13197,15234,12388,0.1047,0.0556,N,N,12459,-0.0556
RF01036,CrunchBite,Salty Snacks,2025-11-14,46,2025,CLUB,NORTHEAST,PLNT_DAL,3153,3311,3313,3417,3315,3825,4106,0.1251,0.0546,N,N,3314,-0.0249
RF01036,CrunchBite,Salty Snacks,2025-11-21,47,2025,CONV_STORE,NORTHEAST,PLNT_DAL,3274,2901,3410,3247,3104,3171,2484,-0.0972,0.0016,N,N,3080,0.108
RF01036,CrunchBite,Salty Snacks,2025-11-28,48,2025,CLUB,MIDWEST,PLNT_DAL,3475,3711,3409,3476,3753,3062,3635,0.0062,0.1767,N,N,3865,-0.0912
RF01036,CrunchBite,Salty Snacks,2025-12-05,49,2025,MASS_MERCH,MIDWEST,PLNT_DAL,3510,3163,3467,3480,3812,2987,3941,0.1031,0.0867,N,N,3345,-0.0399
RF01036,CrunchBite,Salty Snacks,2025-12-12,50,2025,MASS_MERCH,SOUTHEAST,PLNT_DAL,3442,3318,3791,3941,3798,3398,4171,0.1449,0.1983,N,N,3494,-0.061
RF01036,CrunchBite,Salty Snacks,2025-12-19,51,2025,CLUB,SOUTHWEST,PLNT_DAL,3287,3049,3032,3061,3371,2679,2847,0.0938,0.1005,N,N,3597,0.091
RF01036,CrunchBite,Salty Snacks,2025-12-26,52,2025,MASS_MERCH,SOUTHWEST,PLNT_DAL,3915,4021,4473,4394,4810,4013,3656,-0.0803,0.1339,Y,N,3474,0.0387
RF01036,CrunchBite,Salty Snacks,2026-01-02,1,2026,GROCERY,WEST,PLNT_DAL,3879,4169,3632,3558,3578,3511,3717,-0.0409,0.1592,Y,N,3723,0.0392
RF01036,CrunchBite,Salty Snacks,2026-01-09,2,2026,CONV_STORE,MIDWEST,PLNT_DAL,3367,3275,3250,3346,3319,3207,4150,-0.0588,0.1272,Y,N,3126,0.1889
RF01036,CrunchBite,Salty Snacks,2026-01-16,3,2026,ECOMM,SOUTHWEST,PLNT_DAL,4012,4296,4191,4021,4098,3457,4776,-0.0901,0.1277,N,N,4527,0.15
RF01036,CrunchBite,Salty Snacks,2026-01-23,4,2026,ECOMM,SOUTHWEST,PLNT_DAL,3944,4262,4003,3978,3567,4767,3030,0.0825,0.0375,N,N,4269,0.0953
RF01036,CrunchBite,Salty Snacks,2026-01-30,5,2026,CLUB,NORTHEAST,PLNT_DAL,4160,4614,4031,3931,4188,3956,4415,0.0492,0.2844,Y,N,4223,-0.0836
RF01036,CrunchBite,Salty Snacks,2026-02-06,6,2026,MASS_MERCH,WEST,PLNT_DAL,3934,3999,4402,4598,5218,4795,5550,-0.0438,0.1395,N,N,4366,0.0328
RF01036,CrunchBite,Salty Snacks,2026-02-13,7,2026,ECOMM,SOUTHEAST,PLNT_DAL,4138,4052,3890,3771,4137,3134,4684,0.0325,0.1128,Y,N,4470,-0.0668
RF01036,CrunchBite,Salty Snacks,2026-02-20,8,2026,MASS_MERCH,NORTHEAST,PLNT_DAL,3948,3835,4021,4160,3997,3691,4068,-0.1129,0.1197,N,N,3713,0.0923
RF01036,CrunchBite,Salty Snacks,2026-02-27,9,2026,ECOMM,NORTHEAST,PLNT_DAL,4080,4032,3767,3675,4172,3096,3483,-0.0064,0.1957,N,Y,3891,0.3093
RF01036,CrunchBite,Salty Snacks,2026-03-06,10,2026,MASS_MERCH,WEST,PLNT_DAL,4623,4693,5153,5387,5438,5512,6826,0.05,0.1946,Y,N,4025,0.1441
RF01036,CrunchBite,Salty Snacks,2026-03-13,11,2026,DRUG_STORE,NORTHEAST,PLNT_DAL,3781,4027,3882,4004,4171,4706,4887,0.0763,0.1282,N,N,3187,-0.0185
RF01036,CrunchBite,Salty Snacks,2026-03-20,12,2026,MASS_MERCH,WEST,PLNT_DAL,4063,3738,3757,3641,4075,4283,4522,-0.0775,0.0631,N,N,4151,0.0046
RF01036,CrunchBite,Salty Snacks,2026-03-27,13,2026,DRUG_STORE,NORTHEAST,PLNT_DAL,4075,3820,4500,4359,4242,5092,5397,0.0849,0.1691,N,N,3421,-0.2041
RF01036,CrunchBite,Salty Snacks,2026-04-03,14,2026,ECOMM,WEST,PLNT_DAL,3862,3695,3984,4013,3942,4123,3437,0.0053,0.092,Y,N,3748,0.1582
RF01036,CrunchBite,Salty Snacks,2026-04-10,15,2026,ECOMM,SOUTHWEST,PLNT_DAL,4089,3621,3786,3809,3654,4559,4412,0.0331,0.1321,N,Y,4819,-0.1443
RF01036,CrunchBite,Salty Snacks,2026-04-17,16,2026,CLUB,NORTHEAST,PLNT_DAL,4056,4445,4200,4259,4339,3568,3878,0.1197,0.1786,Y,N,4662,0.3266
RF01036,CrunchBite,Salty Snacks,2026-04-24,17,2026,MASS_MERCH,NORTHEAST,PLNT_DAL,4120,3801,4089,4170,4165,3713,3617,-0.0772,0.0794,N,N,4306,0.2117
RF01036,CrunchBite,Salty Snacks,2026-05-01,18,2026,MASS_MERCH,MIDWEST,PLNT_DAL,4321,4736,4014,3929,4463,4695,4667,0.042,0.0407,Y,N,3882,0.2051
RF01036,CrunchBite,Salty Snacks,2026-05-08,19,2026,CLUB,MIDWEST,PLNT_DAL,3870,3798,4034,4180,3901,4823,4766,-0.1242,0.107,N,N,3526,0.2219
RF01037,ZingEnergy,Salty Snacks,2025-11-14,46,2025,DRUG_STORE,SOUTHEAST,PLNT_ATL,4067,4190,4062,4141,4357,3746,4505,0.028,0.2169,N,N,3786,0.2115
RF01037,ZingEnergy,Salty Snacks,2025-11-21,47,2025,ECOMM,MIDWEST,PLNT_ATL,4826,5035,5466,5410,5161,5608,4368,-0.0014,0.2017,N,N,4931,0.1922
RF01037,ZingEnergy,Salty Snacks,2025-11-28,48,2025,MASS_MERCH,NORTHEAST,PLNT_ATL,4549,5090,4627,4446,4875,3957,5131,0.0205,0.1355,N,N,3898,-0.0437
RF01037,ZingEnergy,Salty Snacks,2025-12-05,49,2025,MASS_MERCH,MIDWEST,PLNT_ATL,4748,5242,5183,5021,4475,4144,4172,0.0067,0.149,Y,N,5510,-0.0305
RF01037,ZingEnergy,Salty Snacks,2025-12-12,50,2025,CLUB,SOUTHEAST,PLNT_ATL,5217,5776,5354,5206,5035,5695,3974,0.0472,0.0124,N,N,4509,0.1244
RF01037,ZingEnergy,Salty Snacks,2025-12-19,51,2025,GROCERY,WEST,PLNT_ATL,4775,4329,4375,4382,4677,4798,4033,-0.0004,0.2454,N,Y,3826,0.1018
RF01037,ZingEnergy,Salty Snacks,2025-12-26,52,2025,GROCERY,WEST,PLNT_ATL,5426,5513,6045,6203,6338,5133,7361,0.0484,0.0427,N,N,5180,0.0631
RF01037,ZingEnergy,Salty Snacks,2026-01-02,1,2026,CLUB,SOUTHWEST,PLNT_ATL,5428,5415,5224,5474,5499,6357,5423,-0.0115,0.151,N,N,6433,-0.0187
RF01037,ZingEnergy,Salty Snacks,2026-01-09,2,2026,CONV_STORE,SOUTHEAST,PLNT_ATL,5140,4720,5576,5537,4933,5403,6734,0.0598,0.2259,Y,N,4539,-0.2452
RF01037,ZingEnergy,Salty Snacks,2026-01-16,3,2026,DRUG_STORE,MIDWEST,PLNT_ATL,4870,4823,4933,5156,4990,5531,4230,0.1126,0.0757,N,N,5742,0.0231
RF01037,ZingEnergy,Salty Snacks,2026-01-23,4,2026,DRUG_STORE,MIDWEST,PLNT_ATL,5413,5235,5498,5697,5967,5133,4699,-0.1189,0.1877,N,N,6007,0.15
RF01037,ZingEnergy,Salty Snacks,2026-01-30,5,2026,DRUG_STORE,WEST,PLNT_ATL,5480,5108,5687,5491,5448,6470,4187,0.0019,0.141,Y,N,5875,0.1896
RF01037,ZingEnergy,Salty Snacks,2026-02-06,6,2026,CONV_STORE,SOUTHWEST,PLNT_ATL,5665,5767,6232,6014,5676,6619,6941,-0.0937,0.0379,N,N,5955,0.0538
RF01037,ZingEnergy,Salty Snacks,2026-02-13,7,2026,GROCERY,MIDWEST,PLNT_ATL,5799,5194,5250,5470,6026,5136,6716,0.028,0.13,Y,N,5481,0.1056
RF01037,ZingEnergy,Salty Snacks,2026-02-20,8,2026,CONV_STORE,MIDWEST,PLNT_ATL,6049,6525,6162,6287,5698,6497,7716,-0.0372,0.1559,N,N,5222,0.1415
RF01037,ZingEnergy,Salty Snacks,2026-02-27,9,2026,GROCERY,SOUTHEAST,PLNT_ATL,5399,6025,5790,6023,6724,5161,4642,-0.0091,0.1696,N,N,5585,-0.0528
RF01037,ZingEnergy,Salty Snacks,2026-03-06,10,2026,GROCERY,SOUTHWEST,PLNT_ATL,6048,5962,6307,6273,7064,6494,7649,0.0142,0.2448,Y,N,5564,0.0209
RF01037,ZingEnergy,Salty Snacks,2026-03-13,11,2026,CLUB,MIDWEST,PLNT_ATL,5625,6290,6174,6278,6001,7039,7325,0.0482,0.0148,N,N,5828,0.3122
RF01037,ZingEnergy,Salty Snacks,2026-03-20,12,2026,GROCERY,SOUTHWEST,PLNT_ATL,6063,5703,6234,6534,6291,5772,7149,0.016,0.1057,N,N,5512,-0.0493
RF01037,ZingEnergy,Salty Snacks,2026-03-27,13,2026,ECOMM,NORTHEAST,PLNT_ATL,6216,6453,6111,5824,6237,4818,5543,0.0164,0.1684,Y,N,6705,-0.0262
RF01037,ZingEnergy,Salty Snacks,2026-04-03,14,2026,CONV_STORE,SOUTHEAST,PLNT_ATL,5456,5919,5979,5923,6664,6475,6176,0.1439,0.0729,N,N,4549,0.0466
RF01037,ZingEnergy,Salty Snacks,2026-04-10,15,2026,GROCERY,SOUTHEAST,PLNT_ATL,5584,5595,5184,5345,4807,5141,4445,-0.0406,0.1531,N,Y,4497,-0.1577
RF01037,ZingEnergy,Salty Snacks,2026-04-17,16,2026,DRUG_STORE,MIDWEST,PLNT_ATL,5913,6079,5552,5622,6096,4836,4579,-0.1314,0.1086,N,N,4947,-0.0368
RF01037,ZingEnergy,Salty Snacks,2026-04-24,17,2026,GROCERY,SOUTHWEST,PLNT_ATL,5683,6080,5445,5199,5008,5308,5210,0.0179,0.178,N,N,5201,0.3773
RF01037,ZingEnergy,Salty Snacks,2026-05-01,18,2026,MASS_MERCH,SOUTHEAST,PLNT_ATL,5337,4775,5050,4800,4552,5537,5063,-0.1232,0.1315,N,N,6081,0.0973
RF01037,ZingEnergy,Salty Snacks,2026-05-08,19,2026,DRUG_STORE,WEST,PLNT_ATL,5581,5439,6189,6063,6345,5474,5353,-0.0375,0.095,Y,N,5990,0.1137
RF01038,ZingEnergy,Salty Snacks,2025-11-14,46,2025,DRUG_STORE,NORTHEAST,PLNT_DAL,6365,6127,6894,6976,7361,8102,6880,0.0314,0.209,N,N,7420,0.0143
RF01038,ZingEnergy,Salty Snacks,2025-11-21,47,2025,CONV_STORE,SOUTHWEST,PLNT_DAL,6180,6861,6441,6587,6409,7431,6233,-0.0834,0.0984,N,N,5507,0.1722
RF01038,ZingEnergy,Salty Snacks,2025-11-28,48,2025,DRUG_STORE,SOUTHWEST,PLNT_DAL,6834,6685,7654,7519,8314,7492,6247,0.1276,0.1155,N,N,7622,-0.0781
RF01038,ZingEnergy,Salty Snacks,2025-12-05,49,2025,CLUB,SOUTHEAST,PLNT_DAL,6020,5513,5968,5928,5449,6992,5127,0.1296,0.1875,N,N,6013,0.0539
RF01038,ZingEnergy,Salty Snacks,2025-12-12,50,2025,ECOMM,SOUTHWEST,PLNT_DAL,7250,7865,7028,6810,6759,8035,5684,0.1463,0.1407,N,N,6737,0.0319
RF01038,ZingEnergy,Salty Snacks,2025-12-19,51,2025,DRUG_STORE,SOUTHWEST,PLNT_DAL,6591,6172,7486,7713,6813,7227,6433,0.0296,0.0578,N,N,5614,-0.0931
RF01038,ZingEnergy,Salty Snacks,2025-12-26,52,2025,DRUG_STORE,NORTHEAST,PLNT_DAL,6939,7450,7744,7642,6760,7340,6728,0.1459,0.2061,N,N,7310,-0.0225
RF01038,ZingEnergy,Salty Snacks,2026-01-02,1,2026,CLUB,SOUTHEAST,PLNT_DAL,7605,7204,7492,7712,8594,9153,8978,-0.0326,0.0013,N,N,8558,-0.0759
RF01038,ZingEnergy,Salty Snacks,2026-01-09,2,2026,DRUG_STORE,SOUTHEAST,PLNT_DAL,7325,8011,7166,7438,7751,6328,7513,0.123,0.019,N,N,7176,-0.1118
RF01038,ZingEnergy,Salty Snacks,2026-01-16,3,2026,GROCERY,SOUTHWEST,PLNT_DAL,7561,7154,7075,7321,6911,7764,6760,-0.1195,0.1512,Y,N,7016,-0.0828
RF01038,ZingEnergy,Salty Snacks,2026-01-23,4,2026,ECOMM,WEST,PLNT_DAL,8115,8185,8975,9105,8297,10003,10377,0.0099,0.1564,N,N,7865,0.2422
RF01038,ZingEnergy,Salty Snacks,2026-01-30,5,2026,CLUB,SOUTHWEST,PLNT_DAL,7640,7201,7151,6811,6133,6788,8392,0.0092,0.1705,N,N,8429,0.1746
RF01038,ZingEnergy,Salty Snacks,2026-02-06,6,2026,MASS_MERCH,WEST,PLNT_DAL,7957,7529,8566,8526,7787,10088,6954,0.0601,0.1713,N,N,8658,-0.0724
RF01038,ZingEnergy,Salty Snacks,2026-02-13,7,2026,GROCERY,MIDWEST,PLNT_DAL,7170,7421,7162,7037,6785,7793,5424,-0.0149,0.0242,N,N,8394,0.0259
RF01038,ZingEnergy,Salty Snacks,2026-02-20,8,2026,CONV_STORE,MIDWEST,PLNT_DAL,7926,7285,8547,8198,7935,8007,9410,0.0486,0.0448,N,N,7596,0.0471
RF01038,ZingEnergy,Salty Snacks,2026-02-27,9,2026,CONV_STORE,SOUTHEAST,PLNT_DAL,8286,8911,8386,8063,7597,8587,8430,0.1431,0.2292,Y,Y,7354,0.1148
RF01038,ZingEnergy,Salty Snacks,2026-03-06,10,2026,CLUB,SOUTHWEST,PLNT_DAL,7882,8582,8080,7936,7023,8816,8022,0.0658,0.0751,N,Y,8164,-0.1223
RF01038,ZingEnergy,Salty Snacks,2026-03-13,11,2026,CONV_STORE,WEST,PLNT_DAL,8010,7062,8614,8684,9670,7662,7492,0.1223,0.0098,N,N,8190,-0.0202
RF01038,ZingEnergy,Salty Snacks,2026-03-20,12,2026,CONV_STORE,MIDWEST,PLNT_DAL,7606,7061,8000,7867,7726,8395,7783,0.0168,0.0281,N,N,6707,0.1455
RF01038,ZingEnergy,Salty Snacks,2026-03-27,13,2026,ECOMM,MIDWEST,PLNT_DAL,8170,7398,9258,8985,9852,9669,10961,0.0715,0.1435,Y,N,8388,-0.0634
RF01038,ZingEnergy,Salty Snacks,2026-04-03,14,2026,MASS_MERCH,MIDWEST,PLNT_DAL,8065,8086,7883,7659,7150,9035,7321,-0.0205,0.0393,N,N,8038,0.3457
RF01038,ZingEnergy,Salty Snacks,2026-04-10,15,2026,ECOMM,NORTHEAST,PLNT_DAL,7452,8322,8304,8095,8985,9260,8728,-0.0045,0.2106,N,N,7098,-0.1872
RF01038,ZingEnergy,Salty Snacks,2026-04-17,16,2026,DRUG_STORE,MIDWEST,PLNT_DAL,7503,6699,7156,6934,6239,6785,5282,0.0004,0.1364,N,N,8793,-0.2146
RF01038,ZingEnergy,Salty Snacks,2026-04-24,17,2026,CLUB,NORTHEAST,PLNT_DAL,8272,7685,9346,9574,10616,11241,8066,-0.0734,0.1933,N,N,8916,0.1653
RF01038,ZingEnergy,Salty Snacks,2026-05-01,18,2026,MASS_MERCH,NORTHEAST,PLNT_DAL,7608,7723,6967,7100,6981,6840,5464,0.0369,0.0588,Y,Y,8817,0.0953
RF01038,ZingEnergy,Salty Snacks,2026-05-08,19,2026,MASS_MERCH,MIDWEST,PLNT_DAL,6949,7576,7487,7650,6780,7063,9272,-0.1487,0.1262,Y,N,7987,0.1702
RF01039,RefreshCo,Salty Snacks,2025-11-14,46,2025,GROCERY,WEST,PLNT_CHI,8794,9248,9547,9343,9114,10575,9703,-0.1156,0.0296,N,N,8163,0.2248
RF01039,RefreshCo,Salty Snacks,2025-11-21,47,2025,CONV_STORE,SOUTHEAST,PLNT_CHI,8891,9062,8829,9255,10103,10232,9366,-0.0428,0.0653,N,N,10259,0.0102
RF01039,RefreshCo,Salty Snacks,2025-11-28,48,2025,MASS_MERCH,NORTHEAST,PLNT_CHI,9193,9119,10005,10366,10047,12117,13173,0.0854,0.1536,N,N,10484,0.1267
RF01039,RefreshCo,Salty Snacks,2025-12-05,49,2025,DRUG_STORE,NORTHEAST,PLNT_CHI,8111,8679,8972,8879,10100,9116,9104,-0.0783,0.0791,N,N,8888,-0.002
RF01039,RefreshCo,Salty Snacks,2025-12-12,50,2025,CONV_STORE,WEST,PLNT_CHI,9398,9373,9222,9532,10710,9711,11288,-0.1089,0.1308,N,N,7918,0.1495
RF01039,RefreshCo,Salty Snacks,2025-12-19,51,2025,GROCERY,WEST,PLNT_CHI,9575,10343,10760,10424,11341,10509,12877,-0.0479,0.1026,N,N,8461,-0.0566
RF01039,RefreshCo,Salty Snacks,2025-12-26,52,2025,MASS_MERCH,SOUTHEAST,PLNT_CHI,9170,8489,8290,8120,8892,8758,6378,-0.1303,0.0911,N,N,7374,0.0577
RF01039,RefreshCo,Salty Snacks,2026-01-02,1,2026,DRUG_STORE,WEST,PLNT_CHI,9852,9556,9615,9729,10062,10488,12334,-0.0222,0.0642,N,N,11025,0.04
RF01039,RefreshCo,Salty Snacks,2026-01-09,2,2026,CLUB,SOUTHWEST,PLNT_CHI,10484,10289,10974,11391,12969,10985,14355,-0.1171,0.1215,N,N,9416,-0.0111
RF01039,RefreshCo,Salty Snacks,2026-01-16,3,2026,ECOMM,SOUTHWEST,PLNT_CHI,11022,9948,10966,10787,9588,10115,12533,-0.0788,0.1456,N,Y,9383,-0.0264
RF01039,RefreshCo,Salty Snacks,2026-01-23,4,2026,DRUG_STORE,MIDWEST,PLNT_CHI,11414,12607,11540,11542,12248,11166,14314,-0.0859,0.1092,N,N,11373,0.0088
RF01039,RefreshCo,Salty Snacks,2026-01-30,5,2026,GROCERY,SOUTHEAST,PLNT_CHI,11218,10310,10910,10726,12139,9108,10785,-0.0184,0.1204,N,N,9766,0.1588
RF01039,RefreshCo,Salty Snacks,2026-02-06,6,2026,DRUG_STORE,SOUTHEAST,PLNT_CHI,10474,9778,11693,11790,12563,13289,14766,0.0675,0.1468,Y,N,10914,0.0879
RF01039,RefreshCo,Salty Snacks,2026-02-13,7,2026,CLUB,MIDWEST,PLNT_CHI,11649,12471,11736,11980,12519,10307,11992,0.0339,0.1062,N,N,10543,0.1907
RF01039,RefreshCo,Salty Snacks,2026-02-20,8,2026,MASS_MERCH,NORTHEAST,PLNT_CHI,11518,11245,13013,13542,12001,11548,11497,-0.0039,0.1491,N,N,11416,0.2064
RF01039,RefreshCo,Salty Snacks,2026-02-27,9,2026,MASS_MERCH,SOUTHEAST,PLNT_CHI,11882,12116,11037,10529,10087,11621,10077,-0.0013,0.0703,Y,N,10769,0.1434
